type,bom_ref,license-id,group,author,name,version,purl,path,description,vcs-url,vcs-comment,website-url,website-comment,issue-tracker-url,issue-tracker-comment,distribution-url,distribution-comment,hash-alg,hash-value,author-email,deprecated-status,deprecation-reason,timestamp
library,unique-filename@2.0.1,ISC,,GitHub Inc.,unique-filename,2.0.1,pkg:npm/unique-filename@2.0.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fnpm%2Funique-filename.git,,Generate a unique filename for use in temporary directories or caches.,git+https://github.com/npm/unique-filename.git,"as detected from PackageJson property ""repository.url""",https://github.com/iarna/unique-filename,"as detected from PackageJson property ""homepage""",https://github.com/iarna/unique-filename/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-05-14T20:04:25.588Z
library,unique-slug@3.0.0,ISC,,GitHub Inc.,unique-slug,3.0.0,pkg:npm/unique-slug@3.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fnpm%2Funique-slug.git,,Generate a unique character string suitible for use in files and URLs.,git+https://github.com/npm/unique-slug.git,"as detected from PackageJson property ""repository.url""",https://github.com/npm/unique-slug#readme,"as detected from PackageJson property ""homepage""",https://github.com/npm/unique-slug/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-05-14T20:03:41.334Z
library,minimatch@5.1.6,ISC,,Isaac Z. Schlueter,minimatch,5.1.6,pkg:npm/minimatch@5.1.6?vcs_url=git%3A%2F%2Fgithub.com%2Fisaacs%2Fminimatch.git,,a glob matcher in javascript,git://github.com/isaacs/minimatch.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/minimatch#readme,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/minimatch/issues,"as detected from PackageJson property ""bugs.url""",,,,,i@izs.me,active,Active in npm registry,2025-06-12T20:19:28.018Z
library,@gar/promisify@1.1.3,MIT,@gar,Gar,promisify,1.1.3,pkg:npm/%40gar/promisify@1.1.3?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fwraithgar%2Fgar-promisify.git,,Promisify an entire class or object,git+https://github.com/wraithgar/gar-promisify.git,"as detected from PackageJson property ""repository.url""",https://github.com/wraithgar/gar-promisify#readme,"as detected from PackageJson property ""homepage""",https://github.com/wraithgar/gar-promisify/issues,"as detected from PackageJson property ""bugs.url""",,,,,gar+npm@danger.computer,active,Active in npm registry,2025-08-07T15:39:10.469Z
library,npm-bundled@3.0.1,ISC,,GitHub Inc.,npm-bundled,3.0.1,pkg:npm/npm-bundled@3.0.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fnpm%2Fnpm-bundled.git,,list things in node_modules that are bundledDependencies~ or transitive dependencies thereof,git+https://github.com/npm/npm-bundled.git,"as detected from PackageJson property ""repository.url""",https://github.com/npm/npm-bundled#readme,"as detected from PackageJson property ""homepage""",https://github.com/npm/npm-bundled/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-05-14T20:03:21.680Z
library,aggregate-error@3.1.0,MIT,,Sindre Sorhus,aggregate-error,3.1.0,pkg:npm/aggregate-error@3.1.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Faggregate-error.git,,Create an error from multiple errors,git+https://github.com/sindresorhus/aggregate-error.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/aggregate-error#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/aggregate-error/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2023-09-14T06:53:27.333Z
library,clean-stack@2.2.0,MIT,,Sindre Sorhus,clean-stack,2.2.0,pkg:npm/clean-stack@2.2.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fclean-stack.git,,Clean up error stack traces,git+https://github.com/sindresorhus/clean-stack.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/clean-stack#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/clean-stack/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2025-09-15T22:12:56.328Z
library,jju@1.4.0,MIT,,Alex Kocharin,jju,1.4.0,pkg:npm/jju@1.4.0?vcs_url=git%3A%2F%2Fgithub.com%2Frlidwka%2Fjju.git,,a set of utilities to work with JSON / JSON5 documents,git://github.com/rlidwka/jju.git,"as detected from PackageJson property ""repository.url""",http://rlidwka.github.io/jju/,"as detected from PackageJson property ""homepage""",https://github.com/rlidwka/jju/issues,"as detected from PackageJson property ""bugs.url""",,,,,alex@kocharin.ru,active,Active in npm registry,2022-06-19T04:31:42.957Z
library,array-union@2.1.0,MIT,,Sindre Sorhus,array-union,2.1.0,pkg:npm/array-union@2.1.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Farray-union.git,,Create an array of unique values~ in order~ from the input arrays,git+https://github.com/sindresorhus/array-union.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/array-union#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/array-union/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2022-06-13T03:29:00.241Z
library,dir-glob@3.0.1,MIT,,Kevin Mårtensson,dir-glob,3.0.1,pkg:npm/dir-glob@3.0.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fkevva%2Fdir-glob.git,,Convert directories to glob compatible strings,git+https://github.com/kevva/dir-glob.git,"as detected from PackageJson property ""repository.url""",https://github.com/kevva/dir-glob#readme,"as detected from PackageJson property ""homepage""",https://github.com/kevva/dir-glob/issues,"as detected from PackageJson property ""bugs.url""",,,,,kevinmartensson@gmail.com,active,Active in npm registry,2022-06-15T04:24:36.942Z
library,slash@3.0.0,MIT,,Sindre Sorhus,slash,3.0.0,pkg:npm/slash@3.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fslash.git,,Convert Windows backslash paths to slash paths,git+https://github.com/sindresorhus/slash.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/slash#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/slash/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2023-06-09T21:55:09.388Z
library,path-type@4.0.0,MIT,,Sindre Sorhus,path-type,4.0.0,pkg:npm/path-type@4.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fpath-type.git,,Check if a path is a file~ directory~ or symlink,git+https://github.com/sindresorhus/path-type.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/path-type#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/path-type/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2024-07-26T10:54:40.159Z
library,colors@1.0.3,MIT,,Marak Squires,colors,1.0.3,pkg:npm/colors@1.0.3?vcs_url=git%2Bssh%3A%2F%2Fgit%40github.com%2FMarak%2Fcolors.js.git,,get colors in your node.js console,git+ssh://git@github.com/Marak/colors.js.git,"as detected from PackageJson property ""repository.url""",https://github.com/Marak/colors.js,"as detected from PackageJson property ""homepage""",https://github.com/Marak/colors.js/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-09-09T12:52:41.008Z
library,chokidar@3.6.0,MIT,,Paul Miller,chokidar,3.6.0,pkg:npm/chokidar@3.6.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fpaulmillr%2Fchokidar.git,,Minimal and efficient cross-platform file watching library,git+https://github.com/paulmillr/chokidar.git,"as detected from PackageJson property ""repository.url""",https://github.com/paulmillr/chokidar,"as detected from PackageJson property ""homepage""",https://github.com/paulmillr/chokidar/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2024-12-18T22:21:34.619Z
library,debug@4.4.3,MIT,,Josh Junon,debug,4.4.3,pkg:npm/debug@4.4.3?vcs_url=git%3A%2F%2Fgithub.com%2Fdebug-js%2Fdebug.git,,Lightweight debugging utility for Node.js and the browser,git://github.com/debug-js/debug.git,"as detected from PackageJson property ""repository.url""",https://github.com/debug-js/debug#readme,"as detected from PackageJson property ""homepage""",https://github.com/debug-js/debug/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-09-13T17:25:19.913Z
library,ignore-by-default@1.0.1,ISC,,Mark Wubben,ignore-by-default,1.0.1,pkg:npm/ignore-by-default@1.0.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fnovemberborn%2Fignore-by-default.git,,A list of directories you should ignore by default,git+https://github.com/novemberborn/ignore-by-default.git,"as detected from PackageJson property ""repository.url""",https://github.com/novemberborn/ignore-by-default#readme,"as detected from PackageJson property ""homepage""",https://github.com/novemberborn/ignore-by-default/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2022-06-19T00:22:07.514Z
library,pstree.remy@1.1.8,MIT,,Remy Sharp,pstree.remy,1.1.8,pkg:npm/pstree.remy@1.1.8?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fremy%2Fpstree.git,,Collects the full tree of processes from /proc,git+https://github.com/remy/pstree.git,"as detected from PackageJson property ""repository.url""",https://github.com/remy/pstree#readme,"as detected from PackageJson property ""homepage""",https://github.com/remy/pstree/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2022-05-13T14:59:47.521Z
library,simple-update-notifier@2.0.0,MIT,,alexbrazier,simple-update-notifier,2.0.0,pkg:npm/simple-update-notifier@2.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Falexbrazier%2Fsimple-update-notifier.git,,Simple update notifier to check for npm updates for cli applications,git+https://github.com/alexbrazier/simple-update-notifier.git,"as detected from PackageJson property ""repository.url""",https://github.com/alexbrazier/simple-update-notifier.git,"as detected from PackageJson property ""homepage""",https://github.com/alexbrazier/simple-update-notifier/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2023-09-10T18:41:40.826Z
library,touch@3.1.1,ISC,,Isaac Z. Schlueter,touch,3.1.1,pkg:npm/touch@3.1.1?vcs_url=git%3A%2F%2Fgithub.com%2Fisaacs%2Fnode-touch.git,,like touch(1) in node,git://github.com/isaacs/node-touch.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/node-touch#readme,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/node-touch/issues,"as detected from PackageJson property ""bugs.url""",,,,,i@izs.me,active,Active in npm registry,2024-05-14T15:22:51.625Z
library,undefsafe@2.0.5,MIT,,Remy Sharp,undefsafe,2.0.5,pkg:npm/undefsafe@2.0.5?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fremy%2Fundefsafe.git,,Undefined safe way of extracting object properties,git+https://github.com/remy/undefsafe.git,"as detected from PackageJson property ""repository.url""",https://github.com/remy/undefsafe#readme,"as detected from PackageJson property ""homepage""",https://github.com/remy/undefsafe/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2022-06-28T04:02:11.972Z
library,anymatch@3.1.3,ISC,,Elan Shanker,anymatch,3.1.3,pkg:npm/anymatch@3.1.3?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fmicromatch%2Fanymatch.git,,Matches strings against configurable strings~ globs~ regular expressions~ and/or functions,git+https://github.com/micromatch/anymatch.git,"as detected from PackageJson property ""repository.url""",https://github.com/micromatch/anymatch,"as detected from PackageJson property ""homepage""",https://github.com/micromatch/anymatch/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2024-09-18T05:27:37.897Z
library,fsevents@patch:fsevents@npm%3A2.3.3#optional!builtin<compat/fsevents>::version=2.3.3&hash=df0bf1,MIT,,,fsevents,2.3.3,pkg:npm/fsevents@2.3.3?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Ffsevents%2Ffsevents.git,,Native Access to MacOS FSEvents,git+https://github.com/fsevents/fsevents.git,"as detected from PackageJson property ""repository.url""",https://github.com/fsevents/fsevents,"as detected from PackageJson property ""homepage""",https://github.com/fsevents/fsevents/issues,"as detected from PackageJson property ""bugs.url""",,,,,,,,
library,is-binary-path@2.1.0,MIT,,Sindre Sorhus,is-binary-path,2.1.0,pkg:npm/is-binary-path@2.1.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fis-binary-path.git,,Check if a file path is a binary file,git+https://github.com/sindresorhus/is-binary-path.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/is-binary-path#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/is-binary-path/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2024-04-30T16:50:26.044Z
library,normalize-path@3.0.0,MIT,,Jon Schlinkert,normalize-path,3.0.0,pkg:npm/normalize-path@3.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fjonschlinkert%2Fnormalize-path.git,,Normalize slashes in a file path to be posix/unix-like forward slashes. Also condenses repeat slashes to a single slash and removes and trailing slashes~ unless disabled.,git+https://github.com/jonschlinkert/normalize-path.git,"as detected from PackageJson property ""repository.url""",https://github.com/jonschlinkert/normalize-path,"as detected from PackageJson property ""homepage""",https://github.com/jonschlinkert/normalize-path/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2023-03-04T04:01:45.310Z
library,readdirp@3.6.0,MIT,,Thorsten Lorenz,readdirp,3.6.0,pkg:npm/readdirp@3.6.0?vcs_url=git%3A%2F%2Fgithub.com%2Fpaulmillr%2Freaddirp.git,,Recursive version of fs.readdir with streaming API.,git://github.com/paulmillr/readdirp.git,"as detected from PackageJson property ""repository.url""",https://github.com/paulmillr/readdirp,"as detected from PackageJson property ""homepage""",https://github.com/paulmillr/readdirp/issues,"as detected from PackageJson property ""bugs.url""",,,,,thlorenz@gmx.de,active,Active in npm registry,2025-02-14T17:27:22.424Z
library,binary-extensions@2.3.0,MIT,,Sindre Sorhus,binary-extensions,2.3.0,pkg:npm/binary-extensions@2.3.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fbinary-extensions.git,,List of binary file extensions,git+https://github.com/sindresorhus/binary-extensions.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/binary-extensions#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/binary-extensions/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2025-05-04T07:29:38.916Z
library,colorette@2.0.19,MIT,,Jorge Bucaran,colorette,2.0.19,pkg:npm/colorette@2.0.19?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fjorgebucaran%2Fcolorette.git,,🌈Easily set your terminal text color & styles.,git+https://github.com/jorgebucaran/colorette.git,"as detected from PackageJson property ""repository.url""",https://github.com/jorgebucaran/colorette#readme,"as detected from PackageJson property ""homepage""",https://github.com/jorgebucaran/colorette/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2023-04-16T15:34:10.025Z
library,debug@4.3.4,MIT,,Josh Junon,debug,4.3.4,pkg:npm/debug@4.3.4?vcs_url=git%3A%2F%2Fgithub.com%2Fdebug-js%2Fdebug.git,,Lightweight debugging utility for Node.js and the browser,git://github.com/debug-js/debug.git,"as detected from PackageJson property ""repository.url""",https://github.com/debug-js/debug#readme,"as detected from PackageJson property ""homepage""",https://github.com/debug-js/debug/issues,"as detected from PackageJson property ""bugs.url""",,,,,josh.junon@protonmail.com,active,Active in npm registry,2025-09-13T17:25:19.913Z
library,esm@3.2.25,MIT,,John-David Dalton,esm,3.2.25,pkg:npm/esm@3.2.25?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fstandard-things%2Fesm.git,,Tomorrow's ECMAScript modules today!,git+https://github.com/standard-things/esm.git,"as detected from PackageJson property ""repository.url""",https://github.com/standard-things/esm#readme,"as detected from PackageJson property ""homepage""",https://github.com/standard-things/esm/issues,"as detected from PackageJson property ""bugs.url""",,,,,john.david.dalton@gmail.com,active,Active in npm registry,2023-03-08T05:57:47.151Z
library,get-package-type@0.1.0,MIT,,Corey Farrell,get-package-type,0.1.0,pkg:npm/get-package-type@0.1.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fcfware%2Fget-package-type.git,,Determine the `package.json#type` which applies to a location,git+https://github.com/cfware/get-package-type.git,"as detected from PackageJson property ""repository.url""",https://github.com/cfware/get-package-type#readme,"as detected from PackageJson property ""homepage""",https://github.com/cfware/get-package-type/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2023-06-09T21:33:11.675Z
library,getopts@2.3.0,MIT,,Jorge Bucaran,getopts,2.3.0,pkg:npm/getopts@2.3.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fjorgebucaran%2Fgetopts.git,,Parse CLI arguments.,git+https://github.com/jorgebucaran/getopts.git,"as detected from PackageJson property ""repository.url""",https://github.com/jorgebucaran/getopts#readme,"as detected from PackageJson property ""homepage""",https://github.com/jorgebucaran/getopts/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2022-05-03T15:33:22.934Z
library,interpret@2.2.0,MIT,,Gulp Team,interpret,2.2.0,pkg:npm/interpret@2.2.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fgulpjs%2Finterpret.git,,A dictionary of file extensions and associated module loaders.,git+https://github.com/gulpjs/interpret.git,"as detected from PackageJson property ""repository.url""",https://github.com/gulpjs/interpret#readme,"as detected from PackageJson property ""homepage""",https://github.com/gulpjs/interpret/issues,"as detected from PackageJson property ""bugs.url""",,,,,team@gulpjs.com,active,Active in npm registry,2024-04-04T23:53:40.812Z
library,pg-connection-string@2.6.2,MIT,,Blaine Bublitz,pg-connection-string,2.6.2,pkg:npm/pg-connection-string@2.6.2?vcs_url=git%3A%2F%2Fgithub.com%2Fbrianc%2Fnode-postgres.git#packages/pg-connection-string,,Functions for dealing with a PostgresSQL connection string,git://github.com/brianc/node-postgres.git#packages/pg-connection-string,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://github.com/brianc/node-postgres/tree/master/packages/pg-connection-string,"as detected from PackageJson property ""homepage""",https://github.com/brianc/node-postgres/issues,"as detected from PackageJson property ""bugs.url""",,,,,blaine@iceddev.com,active,Active in npm registry,2025-06-18T15:46:52.830Z
library,rechoir@0.8.0,MIT,,Gulp Team,rechoir,0.8.0,pkg:npm/rechoir@0.8.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fgulpjs%2Frechoir.git,,Prepare a node environment to require files with different extensions.,git+https://github.com/gulpjs/rechoir.git,"as detected from PackageJson property ""repository.url""",https://github.com/gulpjs/rechoir#readme,"as detected from PackageJson property ""homepage""",https://github.com/gulpjs/rechoir/issues,"as detected from PackageJson property ""bugs.url""",,,,,team@gulpjs.com,active,Active in npm registry,2024-04-04T23:53:42.146Z
library,resolve-from@5.0.0,MIT,,Sindre Sorhus,resolve-from,5.0.0,pkg:npm/resolve-from@5.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fresolve-from.git,,Resolve the path of a module like `require.resolve()` but from a given path,git+https://github.com/sindresorhus/resolve-from.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/resolve-from#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/resolve-from/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2023-06-22T16:33:46.245Z
library,tarn@3.0.2,MIT,,Sami Koskimäki,tarn,3.0.2,pkg:npm/tarn@3.0.2?vcs_url=git%3A%2F%2Fgithub.com%2Fvincit%2Ftarn.js.git,,Simple and robust resource pool for node.js,git://github.com/vincit/tarn.js.git,"as detected from PackageJson property ""repository.url""",https://github.com/vincit/tarn.js#readme,"as detected from PackageJson property ""homepage""",https://github.com/vincit/tarn.js/issues,"as detected from PackageJson property ""bugs.url""",,,,,sami.koskimaki@vincit.com,active,Active in npm registry,2022-06-27T03:56:53.277Z
library,tildify@2.0.0,MIT,,Sindre Sorhus,tildify,2.0.0,pkg:npm/tildify@2.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Ftildify.git,,Convert an absolute path to a tilde path: `/Users/sindresorhus/dev` → `~/dev`,git+https://github.com/sindresorhus/tildify.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/tildify#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/tildify/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2022-06-27T06:38:38.927Z
library,ms@2.1.2,MIT,,,ms,2.1.2,pkg:npm/ms@2.1.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fzeit%2Fms.git,,Tiny millisecond conversion utility,git+https://github.com/zeit/ms.git,"as detected from PackageJson property ""repository.url""",https://github.com/zeit/ms#readme,"as detected from PackageJson property ""homepage""",https://github.com/zeit/ms/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-09-08T19:56:54.242Z
library,@jest/core@29.7.0,MIT,@jest,,core,29.7.0,pkg:npm/%40jest/core@29.7.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fjestjs%2Fjest.git#packages/jest-core,,Delightful JavaScript Testing.,git+https://github.com/jestjs/jest.git#packages/jest-core,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://jestjs.io/,"as detected from PackageJson property ""homepage""",https://github.com/jestjs/jest/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-09-28T07:33:08.265Z
library,@jest/types@29.6.3,MIT,@jest,,types,29.6.3,pkg:npm/%40jest/types@29.6.3?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fjestjs%2Fjest.git#packages/jest-types,,,git+https://github.com/jestjs/jest.git#packages/jest-types,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://github.com/jestjs/jest#readme,"as detected from PackageJson property ""homepage""",https://github.com/jestjs/jest/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-09-28T07:32:38.621Z
library,import-local@3.2.0,MIT,,Sindre Sorhus,import-local,3.2.0,pkg:npm/import-local@3.2.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fimport-local.git,,Let a globally installed package use a locally installed version of itself if available,git+https://github.com/sindresorhus/import-local.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/import-local#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/import-local/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2024-07-22T10:56:48.819Z
library,jest-cli@29.7.0,MIT,,,jest-cli,29.7.0,pkg:npm/jest-cli@29.7.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fjestjs%2Fjest.git#packages/jest-cli,,Delightful JavaScript Testing.,git+https://github.com/jestjs/jest.git#packages/jest-cli,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://jestjs.io/,"as detected from PackageJson property ""homepage""",https://github.com/jestjs/jest/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-09-28T07:33:10.485Z
library,@jest/test-result@29.7.0,MIT,@jest,,test-result,29.7.0,pkg:npm/%40jest/test-result@29.7.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fjestjs%2Fjest.git#packages/jest-test-result,,,git+https://github.com/jestjs/jest.git#packages/jest-test-result,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://github.com/jestjs/jest#readme,"as detected from PackageJson property ""homepage""",https://github.com/jestjs/jest/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-09-28T07:32:53.087Z
library,create-jest@29.7.0,MIT,,,create-jest,29.7.0,pkg:npm/create-jest@29.7.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fjestjs%2Fjest.git#packages/create-jest,,Create a new Jest project,git+https://github.com/jestjs/jest.git#packages/create-jest,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://github.com/jestjs/jest#readme,"as detected from PackageJson property ""homepage""",https://github.com/jestjs/jest/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-09-28T07:33:08.376Z
library,exit@0.1.2,MIT,,Cowboy Ben Alman,exit,0.1.2,pkg:npm/exit@0.1.2?vcs_url=git%3A%2F%2Fgithub.com%2Fcowboy%2Fnode-exit.git,,A replacement for process.exit that ensures stdio are fully drained before exiting.,git://github.com/cowboy/node-exit.git,"as detected from PackageJson property ""repository.url""",https://github.com/cowboy/node-exit,"as detected from PackageJson property ""homepage""",https://github.com/cowboy/node-exit/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2023-07-12T19:07:30.572Z
library,jest-config@29.7.0,MIT,,,jest-config,29.7.0,pkg:npm/jest-config@29.7.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fjestjs%2Fjest.git#packages/jest-config,,,git+https://github.com/jestjs/jest.git#packages/jest-config,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://github.com/jestjs/jest#readme,"as detected from PackageJson property ""homepage""",https://github.com/jestjs/jest/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-09-28T07:33:06.075Z
library,jest-util@29.7.0,MIT,,,jest-util,29.7.0,pkg:npm/jest-util@29.7.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fjestjs%2Fjest.git#packages/jest-util,,,git+https://github.com/jestjs/jest.git#packages/jest-util,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://github.com/jestjs/jest#readme,"as detected from PackageJson property ""homepage""",https://github.com/jestjs/jest/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-09-28T07:32:40.350Z
library,jest-validate@29.7.0,MIT,,,jest-validate,29.7.0,pkg:npm/jest-validate@29.7.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fjestjs%2Fjest.git#packages/jest-validate,,,git+https://github.com/jestjs/jest.git#packages/jest-validate,"as detected from PackageJson property ""repository.url"" and ""repository.directory""",https://github.com/jestjs/jest#readme,"as detected from PackageJson property ""homepage""",https://github.com/jestjs/jest/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-09-28T07:32:44.598Z
library,camelcase@6.3.0,MIT,,Sindre Sorhus,camelcase,6.3.0,pkg:npm/camelcase@6.3.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fcamelcase.git,,Convert a dash/dot/underscore/space separated string to camelCase or PascalCase: `foo-bar` → `fooBar`,git+https://github.com/sindresorhus/camelcase.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/camelcase#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/camelcase/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2023-08-09T16:37:55.753Z
